"SURVEY_SPECIES","SPECIES_NAME","COMMON_NAME","SPECIES_CODE","ID_RANK","DATABASE","DATABASE_ID","GENUS_TAXON","SUBFAMILY_TAXON","FAMILY_TAXON","SUPERFAMILY_TAXON","INFRAORDER_TAXON","SUBORDER_TAXON","ORDER_TAXON","SUPERORDER_TAXON","INFRACLASS_TAXON","SUBCLASS_TAXON","CLASS_TAXON","SUPERCLASS_TAXON","SUBPHYLUM_TAXON","PHYLUM_TAXON","KINGDOM_TAXON"
0,"Phascolosomatidae","",94011,"family","ITIS",154883,"","","Phascolosomatidae","","","","Phascolosomatiformes","","","","Phascolosomatidea","","","Sipuncula","Animalia"
1,"Echiura","echiuroid worm unid.",94500,"subclass","WORMS",1269,"","","","","","","","","","Echiura","Polychaeta","","","Annelida","Animalia"
0,"Echiura","echiuroid worm unid.",94500,"subclass","ITIS",914211,"","","","","","","","","","Echiura","Polychaeta","","","Annelida","Animalia"
1,"Bonelliopsis alaskana","",94501,"species","WORMS",266626,"Bonelliopsis","","Bonelliidae","","","Bonelliida","Echiuroidea","","","Echiura","Polychaeta","","","Annelida","Animalia"
0,"Bonelliopsis alaskana","",94501,"species","ITIS",154993,"Bonelliopsis","","Bonelliidae","","","","Bonelliida","","","Echiura","Polychaeta","","","Annelida","Animalia"
1,"Hamingia arctica","",94502,"species","WORMS",110364,"Hamingia","","Bonelliidae","","","Bonelliida","Echiuroidea","","","Echiura","Polychaeta","","","Annelida","Animalia"
0,"Hamingia arctica","",94502,"species","ITIS",155039,"Hamingia","","Bonelliidae","","","","Bonelliida","","","Echiura","Polychaeta","","","Annelida","Animalia"
1,"Phoronida","phoronida tube worm unid.",94900,"phylum","WORMS",1789,"","","","","","","","","","","","","","Phoronida","Animalia"
0,"Phoronida","phoronida tube worm unid.",94900,"phylum","ITIS",155456,"","","","","","","","","","","","","","Phoronida","Animalia"
1,"Bryozoa","bryozoan unid.",95000,"phylum","WORMS",146142,"","","","","","","","","","","","","","Bryozoa","Animalia"
0,"Bryozoa","bryozoan unid.",95000,"phylum","ITIS",155469,"","","","","","","","","","","","","","Bryozoa","Animalia"
1,"Leieschara sp.","",95004,"genus","WORMS",468724,"Leieschara","","Myriaporidae","Schizoporelloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Leieschara sp.","",95004,"genus","ITIS",156605,"Leieschara","","Myriozoidae","","","Ascophora","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Leieschara sp. cf. subgracilis (Bayer et al.)","",95005,"species","WORMS",,"Leieschara","","Myriaporidae","Schizoporelloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
1,"Myriapora orientalis","",95006,"species","WORMS",423543,"Myriapora","","Myriaporidae","Schizoporelloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
1,"Myriapora sp.","",95007,"genus","WORMS",110949,"Myriapora","","Myriaporidae","Schizoporelloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
1,"","bryozoan sp. A unid.",95010,"species","WORMS",,"","","","","","","","","","","","","","Bryozoa","Animalia"
1,"","fluffy sponge",95011,"species","WORMS",,"","","","","","","","","","","","","","Porifera","Animalia"
1,"Phidolopora pacifica","lattice-work bryozoan",95015,"species","WORMS",470149,"Phidolopora","","Phidoloporidae","Celleporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Phidolopora pacifica","lattice-work bryozoan",95015,"species","ITIS",156511,"Phidolopora","","Reteporidae","","","Ascophora","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Bugula sp.","",95016,"genus","WORMS",110839,"Bugula","","Bugulidae","Buguloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Bugula sp.","",95016,"genus","ITIS",156049,"Bugula","","Bugulidae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Crisularia pacifica","",95017,"species","WORMS",834038,"Crisularia","","Bugulidae","Buguloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Bugula pacifica","",95017,"species","ITIS",156054,"Bugula","","Bugulidae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Eucratea loricata","feathery bryozoan",95020,"species","WORMS",111361,"Eucratea","","Eucrateidae","Scruparioidea","","Scrupariina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Eucratea loricata","feathery bryozoan",95020,"species","ITIS",155809,"Eucratea","","Scrupariidae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Serratiflustra serrulata","leafy bryozoan",95030,"species","WORMS",465722,"Serratiflustra","","Flustridae","Flustroidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Flustra serrulata","leafy bryozoan",95030,"species","ITIS",155884,"Flustra","","Flustridae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Carbasea sp.","",95031,"genus","WORMS",110909,"Carbasea","","Flustridae","Flustroidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Flustra sp.","",95031,"genus","ITIS",155880,"Flustra","","Flustridae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Tegella magnipora","",95032,"species","WORMS",469380,"Tegella","","Calloporidae","Calloporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Tegella magnipora","",95032,"species","ITIS",155951,"Tegella","","Calloporidae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Flustrellidra corniculata","",95035,"species","WORMS",111620,"Flustrellidra","","Flustrellidridae","Flustrellidroidea","","Flustrellidrina","Ctenostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Flustrellidra corniculata","",95035,"species","ITIS",155505,"Flustrellidra","","Flustrellidridae","","","Carnosa","Ctenostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Alcyonidium pedunculatum","fruit leather bryozoan",95036,"species","WORMS",470641,"Alcyonidium","","Alcyonidiidae","Alcyonidioidea","","Alcyonidiina","Ctenostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Alcyonidium pedunculatum","fruit leather bryozoan",95036,"species","ITIS",155480,"Alcyonidium","","Alcyonidiidae","","","Carnosa","Ctenostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Alcyonidium sp. A","medusa bryozoan",95037,"species","WORMS",,"Alcyonidium","","Alcyonidiidae","Alcyonidioidea","","Alcyonidiina","Ctenostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
1,"Alcyonidium sp.","",95038,"genus","WORMS",110993,"Alcyonidium","","Alcyonidiidae","Alcyonidioidea","","Alcyonidiina","Ctenostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Alcyonidium sp.","",95038,"genus","ITIS",155475,"Alcyonidium","","Alcyonidiidae","","","Carnosa","Ctenostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Alcyonidium disciforme","disc bryozoan",95039,"species","WORMS",111598,"Alcyonidium","","Alcyonidiidae","Alcyonidioidea","","Alcyonidiina","Ctenostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Alcyonidium disciforme","disc bryozoan",95039,"species","ITIS",155481,"Alcyonidium","","Alcyonidiidae","","","Carnosa","Ctenostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Leieschara subgracilis","",95040,"species","WORMS",865151,"Leieschara","","Myriaporidae","Schizoporelloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
1,"Alcyonidium enteromorpha","noodle bryozoan",95041,"species","WORMS",470633,"Alcyonidium","","Alcyonidiidae","Alcyonidioidea","","Alcyonidiina","Ctenostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Alcyonidium enteromorpha","noodle bryozoan",95041,"species","ITIS",155482,"Alcyonidium","","Alcyonidiidae","","","Carnosa","Ctenostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Idmidronea sp.","",95045,"genus","WORMS",111052,"Idmidronea","","Tubuliporidae","","","Tubuliporina","Cyclostomatida","","","","Stenolaemata","","","Bryozoa","Animalia"
0,"Idmidronea sp.","",95045,"genus","ITIS",155687,"Idmidronea","","Tubuliporidae","","","Tubuliporina","Cyclostomata","","","Stenolaemata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Porella compressa","flattened bryozoan",95050,"species","WORMS",111124,"Porella","","Bryocryptellidae","Lepralielloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Porella compressa","flattened bryozoan",95050,"species","ITIS",156421,"Porella","","Mucronellidae","","","Ascophora","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Porella sp.","",95051,"genus","WORMS",110835,"Porella","","Bryocryptellidae","Lepralielloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Porella sp.","",95051,"genus","ITIS",156418,"Porella","","Mucronellidae","","","Ascophora","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Posterula sarsii","",95060,"species","WORMS",470620,"Posterula","","Umbonulidae","Umbonuloidea","Umbonulomorpha","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
1,"Rhamphostomella costata","ribbed bryozoan",95070,"species","WORMS",111140,"Rhamphostomella","","Umbonulidae","Umbonuloidea","Umbonulomorpha","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Rhamphostomella costata","ribbed bryozoan",95070,"species","ITIS",156474,"Rhamphostomella","","Mucronellidae","","","Ascophora","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Primavelans insculpta","",95071,"species","WORMS",472023,"Primavelans","","Pacificincolidae","Schizoporelloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
1,"Reussia sp.","",95072,"genus","WORMS",468543,"Reussia","","Bryocryptellidae","Lepralielloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Hippodiplosia sp.","",95072,"genus","ITIS",156335,"Hippodiplosia","","Schizoporellidae","","","Ascophora","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Celleporina ventricosa","coral bryozoan",95080,"species","WORMS",111279,"Celleporina","","Celleporidae","Celleporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
1,"Celleporina sp.","",95085,"genus","WORMS",110875,"Celleporina","","Celleporidae","Celleporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Celleporina sp.","",95085,"genus","ITIS",156567,"Celleporina","","Celleporidae","","","Ascophora","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Tubulipora sp.","tubular bryozoan",95090,"genus","WORMS",111054,"Tubulipora","","Tubuliporidae","","","Tubuliporina","Cyclostomatida","","","","Stenolaemata","","","Bryozoa","Animalia"
0,"Tubulipora sp.","tubular bryozoan",95090,"genus","ITIS",155656,"Tubulipora","","Tubuliporidae","","","Tubuliporina","Cyclostomata","","","Stenolaemata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Membranipora sp.","",95095,"genus","WORMS",110938,"Membranipora","","Membraniporidae","Membraniporoidea","","Membraniporina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Membranipora sp.","",95095,"genus","ITIS",155823,"Membranipora","","Membraniporidae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Microporina articulata","",95100,"species","WORMS",160496,"Microporina","","Microporidae","Microporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Microporina articulata","",95100,"species","ITIS",156011,"Microporina","","Calpensiidae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Microporina sp.","",95102,"genus","WORMS",160494,"Microporina","","Microporidae","Microporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Microporina sp.","",95102,"genus","ITIS",156009,"Microporina","","Calpensiidae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Heteropora sp.","",95103,"genus","WORMS",248342,"Heteropora","","Heteroporidae","","","Cerioporina","Cyclostomatida","","","","Stenolaemata","","","Bryozoa","Animalia"
0,"Heteropora sp.","",95103,"genus","ITIS",155758,"Heteropora","","Heteroporidae","","","Cerioporina","Cyclostomata","","","Stenolaemata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Heteropora alaskensis","",95104,"species","WORMS",471601,"Heteropora","","Heteroporidae","","","Cerioporina","Cyclostomatida","","","","Stenolaemata","","","Bryozoa","Animalia"
0,"Heteropora alaskensis","",95104,"species","ITIS",155759,"Heteropora","","Heteroporidae","","","Cerioporina","Cyclostomata","","","Stenolaemata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Dendrobeania sp.","",95105,"genus","WORMS",110842,"Dendrobeania","","Bugulidae","Buguloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia"
0,"Dendrobeania sp.","",95105,"genus","ITIS",156074,"Dendrobeania","","Bugulidae","","","Anasca","Cheilostomata","","","Eurystomata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Heteropora pacifica","Northern staghorn bryozoan",95106,"species","WORMS",718279,"Heteropora","","Heteroporidae","","","Cerioporina","Cyclostomatida","","","","Stenolaemata","","","Bryozoa","Animalia"
0,"Heteropora pacifica","Northern staghorn bryozoan",95106,"species","ITIS",155760,"Heteropora","","Heteroporidae","","","Cerioporina","Cyclostomata","","","Stenolaemata","Gymnolaemata","","","Bryozoa","Animalia"
1,"Brachiopoda","lampshell unid.",97000,"phylum","WORMS",1803,"","","","","","","","","","","","","","Brachiopoda","Animalia"
0,"Brachiopoda","lampshell unid.",97000,"phylum","ITIS",156755,"","","","","","","","","","","","","","Brachiopoda","Animalia"
1,"Hemithirididae","hemithyrid brachiopods",97010,"family","WORMS",104027,"","","Hemithirididae","Hemithiridoidea","","","Rhynchonellida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia"
1,"Terebratulina sp.","",97100,"genus","WORMS",104040,"Terebratulina","Cancellothyridinae","Cancellothyrididae","Cancellothyridoidea","","Terebratulidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia"
0,"Terebratulina sp.","",97100,"genus","ITIS",156801,"Terebratulina","","Cancellothyrididae","Cancellothyridoidea","","Terebratulidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia"
1,"Terebratalia transversa","common brachiopod",97110,"species","WORMS",235615,"Terebratalia","Terebrataliinae","Terebrataliidae","Laqueoidea","","Terebratellidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia"
0,"Terebratalia transversa","common brachiopod",97110,"species","ITIS",156829,"Terebratalia","","Laqueidae","Terebratellacea","","Terebratellidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia"
1,"Frieleia halli","Hall lamp shell",97111,"species","WORMS",235423,"Frieleia","Frieleiinae","Frieleiidae","Norelloidea","","","Rhynchonellida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia"
0,"Frieleia halli","Hall lamp shell",97111,"species","ITIS",156792,"Frieleia","","Frieleiidae","","","","Rhynchonellida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia"
1,"Terebratulina unguicula","snakeshead brachiopod",97115,"species","WORMS",235529,"Terebratulina","Cancellothyridinae","Cancellothyrididae","Cancellothyridoidea","","Terebratulidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia"
0,"Molgula sp.","",99900,"genus","ITIS",159541,"Molgula","","Molgulidae","","","Stolidobranchia","Pleurogona","","","","Ascidiacea","","Urochordata","Chordata","Animalia"
1,"Molgula citrina","",99901,"species","WORMS",103775,"Molgula","","Molgulidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia"
0,"Molgula citrina","",99901,"species","ITIS",159564,"Molgula","","Molgulidae","","","Stolidobranchia","Pleurogona","","","","Ascidiacea","","Urochordata","Chordata","Animalia"
1,"Molgula griffithsii","sea grape",99902,"species","WORMS",250885,"Molgula","","Molgulidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia"
0,"Molgula griffithsii","sea grape",99902,"species","ITIS",159542,"Molgula","","Molgulidae","","","Stolidobranchia","Pleurogona","","","","Ascidiacea","","Urochordata","Chordata","Animalia"
1,"Molgula retortiformis","sea clod",99904,"species","WORMS",103796,"Molgula","","Molgulidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia"
